359,4774
360,3930
361,261
362,4868
363,2118
364,4888
365,642
366,781
367,3534
368,3100
369,2896
370,1100
371,4439
372,4497
373,4346
374,3762
375,3426
376,4704
377,3711
378,2020
379,4668
380,4307
381,4962
382,4669
383,4855
384,4767
385,3046
386,161
387,2438
388,4013
389,186
390,3602
391,3503
392,2550
393,2209
394,240
395,3116
396,4862
397,4626
398,3358
399,4992
400,3088
401,482
402,673
403,1051
404,3452
405,2040
406,843
407,1175
408,1688
409,130
410,3647
411,3449
412,3170
413,413
414,200
415,3700
416,311
417,1648
418,1998
419,1706
420,705
421,4662
422,2718
423,4437
424,2960
425,2908
426,3993
427,505
428,2434
429,2292
430,3099
431,4964
432,1837
433,3189
434,217
435,912
436,3731
437,4142
438,889
439,4276
440,4206
441,3985
442,246
443,3431
444,4677
445,4918
446,1179
447,454
448,4745
449,2830
450,4521
451,1762
452,872
453,2482
454,2149
455,2778
456,3859
457,4976
458,1478
459,3350
460,182
461,2547
462,3832
463,2892
464,4592
465,1485
466,1361
467,4933
468,2920
469,1533
470,3986
471,2862
472,3035
473,2227
474,780
475,2315
476,3142
477,2342
478,348
479,1803
480,3213
481,3371
482,696
483,2533
484,1352
485,1055
486,3984
487,2800
488,2107
489,3883
490,2340
491,1151
492,3062
493,899
494,3205
495,2936
496,3455
497,3440
498,1523
499,3242
500,4517
501,3685
502,2669
503,2041
504,2991
505,4052
506,1133
507,446
508,4984
509,3807
510,3195
511,4224
512,3077
513,650
514,679
515,3739
516,1860
517,4995
518,4129
519,2244
520,626
521,1554
522,734
523,1581
524,4116
525,349
526,2327
527,1961
528,170
529,4335
530,4632
531,3680
532,1519
533,3950
534,2300
535,4815
536,4798
537,3302
538,2218
539,1604
540,4409
541,733
542,3193
543,1027
544,2304
545,4544
546,3609
547,2670
548,4269
549,1914
550,2165
551,1802
552,473
553,295
554,689
555,2330
556,2929
557,2486
558,524
559,213
560,2762
561,2640
562,1385
563,1467
564,3942
565,383
566,1582
567,3733
568,1407
569,4234
570,3645
571,4893
572,31
573,1450
574,1689
575,3560
576,3031
577,2635
578,1788
579,4092
580,3983
581,1551
582,1477
583,1040
584,2463
585,3640
586,1896
587,4076
588,3103
589,617
590,551
591,377
592,314
593,3002
594,4470
595,3400
596,3482
597,3414
598,688
599,2357
600,3776
601,3067
602,3194
603,4549
604,3399
605,4007
606,567
607,2277
608,1839
609,3160
610,2577
611,989
612,1727
613,2629
614,3682
615,224
616,4174
617,3454
618,962
619,1418
620,3681
621,2185
622,1595
623,2314
624,3715
625,4790
626,2544
627,1501
628,1439
629,4584
630,4501
631,4942
632,2280
633,4773
634,4748
635,2564
636,1212
637,2180
638,799
639,2262
640,2697
641,3542
642,1110
643,3988
644,1449
645,1230
646,1622
647,1666
648,957
649,201
650,1102
651,3020
652,417
653,4678
654,2634
655,4699
656,4294
657,1426
658,1065
659,312
660,4514
661,903
662,4099
663,4863
664,3619
665,766
666,3936
667,2205
668,3951
669,1202
670,3478
671,1954
672,4050
673,3309
674,1068
675,3393
676,4244
677,1177
678,3745
679,4916
680,88
681,4202
682,358
683,3547
684,1298
685,1469
686,3169
687,1336
688,4930
689,1233
690,1195
691,2458
692,3353
693,496
694,3887
695,4569
696,351
697,2328
698,370
699,4387
700,1781
701,4208
702,1408
703,1615
704,849
705,4566
706,2951
707,2429
708,4640
709,2662
710,896
711,3361
712,1221
713,3570
714,4235
715,3719
716,2589
717,8
718,1832
719,3316
720,4849
721,2349
722,403
723,3409
724,3819
725,3723
726,3673
727,2078
728,1841
729,2858
730,1818
731,1346
732,1663
733,4239
734,3327
735,3801
736,1438
737,1963
738,4602
739,3066
740,3509
741,3798
742,4079
743,435
744,1856
745,143
746,1555
747,3457
748,2046
749,4333
750,1825
751,4193
752,683
753,1567
754,3670
755,2626
756,1243
757,1457
758,1527
759,546
760,3588
761,1167
762,2712
763,3777
764,753
765,1515
766,2901
767,3315
768,341
769,1497
770,4433
771,2225
772,3179
773,4572
774,4928
775,1746
776,2926
777,4196
778,506
779,1184
780,378
781,1530
782,789
783,4006
784,2426
785,2071
786,301
787,1157
788,1808
789,967
790,1041
791,4827
792,2186
793,450
794,3664
795,2016
796,4655
797,694
798,3016
799,317
800,4334
801,2729
802,2332
803,835
804,3477
805,1430
806,1799
807,1156
808,767
809,4223
810,3541
811,241
812,29
813,4344
814,4990
815,2462
816,4621
817,1539
818,1835
819,71
820,2868
821,4456
822,773
823,2701
824,2432
825,2184
826,2838
827,1143
828,3013
829,4885
830,1495
831,973
832,4605
833,1494
834,2692
835,1211
836,12
837,4404
838,352
839,4579
840,667
841,3165
842,3075
843,3959
844,3043
845,86
846,3899
847,3318
848,1629
849,3149
850,2288
851,2899
852,2475
853,4414
854,4368
855,2503
856,2542
857,666
858,455
859,4247
860,580
861,2769
862,2562
863,945
864,2002
865,847
866,2252
867,3672
868,3815
869,2289
870,4376
871,3943
872,3180
873,1754
874,864
875,4356
876,1208
877,2051
878,3987
879,2021
880,3576
881,2799
882,1429
883,1944
884,2001
885,618
886,3956
887,42
888,2663
889,2259
890,3251
891,4737
892,2210
893,2840
894,779
895,4095
896,4034
897,1880
898,3120
899,2699
900,4432
901,4658
902,1330
903,4808
904,3119
905,1592
906,2440
907,1104
908,1753
909,2989
910,1643
911,4724
912,1224
913,2009
914,605
915,123
916,1170
917,78
918,1876
919,2052
920,3201
921,181
922,4382
923,2064
924,2798
925,931
926,3559
927,2528
928,2812
929,606
930,1676
931,1034
932,2407
933,3550
934,3183
935,4305
936,4520
937,3186
938,1978
939,4641
940,1549
941,440
942,2273
943,3524
944,4475
945,4315
946,1750
947,3202
948,4089
949,1634
950,3982
951,4428
952,1875
953,1425
954,1728
955,4464
956,3151
957,2826
958,3714
959,4369
960,1491
961,1451
962,1350
963,3614
964,1381
965,2120
966,1901
967,4967
968,2992
969,2183
970,4568
971,2302
972,493
973,1909
974,2053
975,975
976,2983
977,1517
978,371
979,2313
980,4755
981,3355
982,4063
983,792
984,719
985,2820
986,1248
987,2286
988,3430
989,3105
990,2935
991,751
992,4499
993,195
994,3927
995,1934
996,4588
997,1475
998,363
999,948
1000,599
1001,3241
1002,159
1003,785
1004,3846
1005,2808
1006,2306
1007,1671
1008,1960
1009,2211
1010,2979
1011,481
1012,1563
1013,1751
1014,3824
1015,1621
1016,167
1017,2106
1018,1936
1019,3904
1020,4425
1021,3294
1022,1594
1023,909
1024,3653
1025,3470
1026,1178
1027,2364
1028,3118
1029,4903
1030,1633
1031,1432
1032,4265
1033,2442
1034,2145
1035,3485
1036,1560
1037,2190
1038,3593
1039,4318
1040,979
1041,2677
1042,89
1043,746
1044,3521
1045,4564
1046,4094
1047,3535
1048,2918
1049,3177
1050,1844
1051,169
1052,313
1053,4283
1054,3791
1055,788
1056,1480
1057,3905
1058,4246
1059,2176
1060,2206
1061,3486
1062,3313
1063,4554
1064,1301
1065,4274
1066,1840
1067,472
1068,881
1069,4961
1070,4835
1071,4088
1072,1257
1073,1367
1074,3694
1075,386
1076,3866
1077,1228
1078,3787
1079,4981
1080,1149
1081,1392
1082,955
1083,527
1084,791
1085,768
1086,635
1087,2969
1088,1060
1089,2630
1090,4940
1091,3345
1092,1155
1093,1911
1094,4923
1095,1455
1096,3491
1097,4671
1098,3272
1099,2978
1100,4828
1101,721
1102,149
1103,4804
1104,2511
1105,3487
1106,3716
1107,3573
1108,938
1109,128
1110,2836
1111,1492
1112,4441
1113,937
1114,2731
1115,4906
1116,3364
1117,3188
1118,3092
1119,3995
1120,2758
1121,4176
1122,2076
1123,1078
1124,933
1125,2333
1126,3480
1127,456
1128,3212
1129,1416
1130,1345
1131,2065
1132,4891
1133,4648
1134,952
1135,4191
1136,3800
1137,3196
1138,4966
1139,4169
1140,3405
1141,1894
1142,1906
1143,2916
1144,3758
1145,2607
1146,4100
1147,127
1148,644
1149,2691
1150,3523
1151,4314
1152,3690
1153,610
1154,2012
1155,3667
1156,4303
1157,2069
1158,331
1159,870
1160,1807
1161,2804
1162,2680
1163,3780
1164,51
1165,4003
1166,4032
1167,1775
1168,3925
1169,3441
1170,2587
1171,888
1172,1784
1173,674
1174,4533
1175,4104
1176,2802
1177,1398
1178,2898
1179,3372
1180,1641
1181,2006
1182,2664
1183,3857
1184,94
1185,1521
1186,2891
1187,1596
1188,3375
1189,1986
1190,215
1191,4065
1192,4561
1193,1984
1194,2982
1195,4565
1196,245
1197,95
1198,4228
1199,1576
1200,263
1201,3720
1202,2954
1203,1958
1204,1718
1205,813
1206,2946
1207,196
1208,3008
1209,1015
1210,3138
1211,1969
1212,194
1213,4096
1214,516
1215,4190
1216,1052
1217,2484
1218,3817
1219,964
1220,395
1221,2522
1222,1639
1223,2386
1224,4033
1225,3968
1226,83
1227,2212
1228,3996
1229,4198
1230,385
1231,2108
1232,3738
1233,4358
1234,1488
1235,2889
1236,3139
1237,2274
1238,4996
1239,1225
1240,2632
1241,4476
1242,2788
1243,2976
1244,869
1245,2346
1246,2931
1247,3980
1248,3258
1249,1008
1250,678
1251,3662
1252,1644
1253,1908
1254,1931
1255,907
1256,23
1257,2024
1258,1926
1259,677
1260,3206
1261,4061
1262,4673
1263,475
1264,47
1265,1791
1266,4871
1267,2867
1268,424
1269,3971
1270,771
1271,4448
1272,772
1273,3516
1274,3953
1275,4624
1276,4469
1277,2074
1278,20
1279,3877
1280,735
1281,1128
1282,4143
1283,2554
1284,1453
1285,3304
1286,1833
1287,3512
1288,64
1289,3207
1290,4948
1291,2242
1292,191
1293,1599
1294,916
1295,2932
1296,3835
1297,4405
1298,2596
1299,1805
1300,2575
1301,4634
1302,2591
1303,4401
1304,3960
1305,237
1306,4969
1307,3958
1308,562
1309,4343
1310,2956
1311,4158
1312,4809
1313,198
1314,2749
1315,3461
1316,2655
1317,4242
1318,615
1319,625
1320,3794
1321,1142
1322,141
1323,3080
1324,3357
1325,1021
1326,3231
1327,574
1328,1171
1329,1105
1330,2608
1331,637
1332,2367
1333,865
1334,3323
1335,646
1336,2014
1337,997
1338,998
1339,3291
1340,178
1341,2905
1342,4714
1343,4170
1344,4288
1345,1338
1346,3598
1347,538
1348,495
1349,3504
1350,1697
1351,4093
1352,4209
1353,2939
1354,1863
1355,4884
1356,2091
1357,3874
1358,4743
1359,1669
1360,3929
1361,3693
1362,2
1363,2970
1364,4313
1365,2325
1366,1895
1367,3000
1368,359
1369,3692
1370,3398
1371,3121
1372,4485
1373,2592
1374,2112
1375,4168
1376,4638
1377,3860
1378,4310
1379,1645
1380,2519
1381,4731
1382,3204
1383,3865
1384,2876
1385,364
1386,3751
1387,1827
1388,4447
1389,3660
1390,297
1391,1484
1392,2624
1393,1380
1394,2541
1395,4281
1396,2995
1397,3278
1398,1169
1399,346
1400,1421
1401,1952
1402,4418
1403,1721
1404,2487
1405,2384
1406,193
1407,716
1408,488
1409,3417
1410,671
1411,1603
1412,2719
1413,4680
1414,2974
1415,2967
1416,2518
1417,3630
1418,2526
1419,3093
1420,4004
1421,1667
1422,4073
1423,499
1424,2197
1425,18
1426,4723
1427,868
1428,4535
1429,2621
1430,3734
1431,895
1432,1235
1433,1578
1434,810
1435,231
1436,3797
1437,1270
1438,4867
1439,4512
1440,4599
1441,2517
1442,4426
1443,3051
1444,1125
1445,2811
1446,1606
1447,1458
1448,2352
1449,3127
1450,4070
1451,1223
1452,356
1453,399
1454,2337
1455,3710
1456,19
1457,1342
1458,3293
1459,986
1460,1755
1461,3507
1462,764
1463,1752
1464,1635
1465,1628
1466,4364
1467,425
1468,3126
1469,4481
1470,3688
1471,1135
1472,50
1473,542
1474,4195
1475,4397
1476,2627
1477,1320
1478,3651
1479,2545
1480,1992
1481,3234
1482,2878
1483,4372
1484,4567
1485,4446
1486,1957
1487,819
1488,794
1489,2469
1490,3032
1491,2237
1492,3057
1493,4454
1494,1441
1495,3695
1496,4144
1497,3197
1498,1938
1499,4212
1500,406
1501,3390
1502,3555
1503,3058
1504,2019
1505,4019
1506,4702
1507,983
1508,2988
1509,1115
1510,2219
1511,17
1512,4582
1513,3154
1514,1655
1515,1386
1516,255
1517,1881
1518,2532
1519,3928
1520,2696
1521,3269
1522,3220
1523,4959
1524,5
1525,818
1526,4071
1527,4197
1528,4108
1529,1293
1530,4598
1531,289
1532,3569
1533,489
1534,1000
1535,4375
1536,2167
1537,69
1538,925
1539,706
1540,4321
1541,1612
1542,3531
1543,4266
1544,3456
1545,60
1546,44
1547,397
1548,62
1549,2134
1550,4623
1551,3023
1552,1436
1553,1217
1554,2682
1555,3248
1556,2732
1557,1882
1558,4365
1559,93
1560,3415
1561,3476
1562,902
1563,3392
1564,2540
1565,1732
1566,2492
1567,3037
1568,681
1569,2815
1570,2133
1571,3882
1572,4413
1573,1611
1574,1214
1575,3772
1576,3511
1577,4012
1578,3549
1579,577
1580,1393
1581,208
1582,3322
1583,3005
1584,3847
1585,48
1586,3696
1587,2477
1588,2371
1589,918
1590,1092
1591,458
1592,3687
1593,685
1594,971
1595,3244
1596,4687
1597,4462
1598,911
1599,3215
1600,2235
1601,1508
1602,1262
1603,4444
1604,1600
1605,243
1606,732
1607,1972
1608,833
1609,3554
1610,323
1611,4681
1612,2284
1613,3404
1614,4879
1615,1163
1616,4746
1617,4282
1618,315
1619,1829
1620,4385
1621,1726
1622,336
1623,4695
1624,3296
1625,913
1626,3932
1627,790
1628,3974
1629,3858
1630,1933
1631,30
1632,3174
1633,293
1634,1941
1635,467
1636,4154
1637,2955
1638,2048
1639,4175
1640,3637
1641,3128
1642,4545
1643,836
1644,279
1645,4287
1646,4508
1647,4950
1648,299
1649,3567
1650,2844
1651,862
1652,3679
1653,2734
1654,3649
1655,1256
1656,3765
1657,4430
1658,1719
1659,4758
1660,2377
1661,453
1662,460
1663,1070
1664,1511
1665,3557
1666,2914
1667,1123
1668,1677
1669,4617
1670,2958
1671,4830
1672,1542
1673,3978
1674,1131
1675,4145
1676,38
1677,1098
1678,3622
1679,4651
1680,1029
1681,468
1682,1299
1683,4691
1684,795
1685,582
1686,1063
1687,1583
1688,884
1689,2523
1690,1966
1691,3513
1692,2600
1693,2981
1694,333
1695,4467
1696,1935
1697,3047
1698,1377
1699,3136
1700,428
1701,2113
1702,1331
1703,416
1704,2173
1705,207
1706,4442
1707,1427
1708,2418
1709,225
1710,4201
1711,3214
1712,2093
1713,1434
1714,4353
1715,1499
1716,834
1717,4077
1718,2902
1719,653
1720,3709
1721,3528
1722,1850
1723,4040
1724,3773
1725,1821
1726,1039
1727,2043
1728,3638
1729,4642
1730,498
1731,704
1732,710
1733,613
1734,4379
1735,4172
1736,1498
1737,598
1738,3586
1739,1302
1740,2722
1741,3305
1742,501
1743,2530
1744,628
1745,2860
1746,1031
1747,3595
1748,725
1749,3601
1750,306
1751,4943
1752,1670
1753,1452
1754,517
1755,541
1756,3007
1757,1303
1758,4203
1759,1410
1760,4189
1761,2363
1762,941
1763,2759
1764,572
1765,1678
1766,269
1767,1713
1768,310
1769,1904
1770,3717
1771,616
1772,4138
1773,2785
1774,1351
1775,1734
1776,3597
1777,1522
1778,757
1779,2847
1780,1047
1781,2809
1782,1370
1783,4688
1784,3888
1785,4178
1786,4386
1787,373
1788,4249
1789,3070
1790,2921
1791,507
1792,4686
1793,3320
1794,2464
1795,3713
1796,4090
1797,2963
1798,1725
1799,2128
1800,4725
1801,2948
1802,1964
1803,2672
1804,2481
1805,3518
1806,3906
1807,2445
1808,4816
1809,4505
1810,4295
1811,4721
1812,1710
1813,3818
1814,887
1815,3352
1816,2028
1817,1390
1818,956
1819,135
1820,1766
1821,3921
1822,1905
1823,3691
1824,466
1825,910
1826,2559
1827,2736
1828,2389
1829,199
1830,3438
1831,2714
1832,4031
1833,1529
1834,1773
1835,1642
1836,2707
1837,2702
1838,736
1839,3952
1840,3102
1841,3257
1842,1729
1843,2910
1844,2553
1845,3273
1846,1286
1847,1774
1848,2278
1849,4072
1850,1198
1851,1929
1852,1180
1853,1471
1854,1590
1855,3474
1856,3483
1857,4800
1858,1796
1859,3181
1860,3402
1861,1566
1862,3545
1863,1116
1864,3428
1865,2780
1866,1082
1867,2358
1868,4516
1869,4667
1870,961
1871,1383
1872,4263
1873,4912
1874,2493
1875,4945
1876,726
1877,1215
1878,2433
1879,2724
1880,1459
1881,1348
1882,2254
1883,1878
1884,2745
1885,2296
1886,851
1887,236
1888,4689
1889,4537
1890,1890
1891,1656
1892,823
1893,287
1894,3437
1895,2063
1896,3501
1897,1296
1898,4987
1899,744
1900,978
1901,1577
1902,1701
1903,3334
1904,2298
1905,2170
1906,3421
1907,1737
1908,2824
1909,3623
1910,2648
1911,3809
1912,4609
1913,4113
1914,4772
1915,4240
1916,4532
1917,307
1918,4030
1919,265
1920,4929
1921,739
1922,3413
1923,4056
1924,2281
1925,2250
1926,4366
1927,4870
1928,4301
1929,564
1930,3699
1931,1546
1932,4934
1933,4576
1934,4349
1935,2886
1936,173
1937,3045
1938,2305
1939,4289
1940,3236
1941,1685
1942,4207
1943,1239
1944,2164
1945,1872
1946,3911
1947,3856
1948,3448
1949,3216
1950,2971
1951,2011
1952,2431
1953,91
1954,1241
1955,290
1956,3247
1957,611
1958,1072
1959,3544
1960,43
1961,3707
1962,1812
1963,4357
1964,4402
1965,713
1966,4429
1967,2416
1968,4139
1969,133
1970,2255
1971,2807
1972,3185
1973,4522
1974,4186
1975,75
1976,4793
1977,3
1978,4053
1979,3788
1980,146
1981,37
1982,4083
1983,4591
1984,3583
1985,2248
1986,1722
1987,1213
1988,1866
1989,1771
1990,3312
1991,4227
1992,2151
1993,3369
1994,3074
1995,3941
1996,1406
1997,1412
1998,1042
1999,1160
2000,1756
2001,3752
2002,3502
2003,1834
2004,3991
2005,1532
2006,2642
2007,3816
2008,1371
2009,347
2010,4557
2011,3994
2012,3684
2013,1048
2014,1096
2015,1032
2016,1993
2017,1089
2018,4085
2019,4999
2020,1831
2021,1946
2022,4284
2023,4552
2024,4882
2025,2253
2026,2879
2027,4840
2028,1971
2029,935
2030,3729
2031,1496
2032,3944
2033,2828
2034,2504
2035,4675
2036,412
2037,3292
2038,2146
2039,3663
2040,1673
2041,3657
2042,2806
2043,4875
2044,2576
2045,2189
2046,1140
2047,3825
2048,2651
2049,4534
2050,838
2051,137
2052,4635
2053,4156
2054,400
2055,3395
2056,530
2057,2417
2058,1237
2059,1487
2060,898
2061,3019
2062,1146
2063,822
2064,2509
2065,4697
2066,3354
2067,3256
2068,3109
2069,1435
2070,1312
2071,4556
2072,1417
2073,4262
2074,4278
2075,4864
2076,3049
2077,4371
2078,502
2079,4509
2080,4275
2081,4811
2082,4252
2083,470
2084,3782
2085,3011
2086,4407
2087,2594
2088,4057
2089,3546
2090,3712
2091,233
2092,3153
2093,405
2094,4460
2095,769
2096,4877
2097,100
2098,420
2099,2803
2100,2713
2101,3137
2102,643
2103,463
2104,2887
2105,1158
2106,303
2107,1659
2108,4991
2109,927
2110,550
2111,576
2112,4749
2113,2601
2114,687
2115,2329
2116,2382
2117,4483
2118,949
2119,1260
2120,1569
2121,3946
2122,661
2123,875
2124,4075
2125,4463
2126,1401
2127,3961
2128,3903
2129,1682
2130,1288
2131,2403
2132,2405
2133,4821
2134,3363
2135,2742
2136,1638
2137,2236
2138,4152
2139,708
2140,1414
2141,4250
2142,4136
2143,3678
2144,1853
2145,4693
2146,4551
2147,73
2148,1836
2149,3861
2150,262
2151,3604
2152,1058
2153,2716
2154,2579
2155,1004
2156,4898
2157,1842
2158,3499
2159,229
2160,1902
2161,251
2162,4979
2163,3556
2164,974
2165,634
2166,3146
2167,4818
2168,3656
2169,2720
2170,3821
2171,4009
2172,4908
2173,2201
2174,1602
2175,2728
2176,1632
2177,1759
2178,793
2179,338
2180,4657
2181,3192
2182,1281
2183,2940
2184,3097
2185,1405
2186,879
2187,3910
2188,1107
2189,2893
2190,2322
2191,276
2192,3610
2193,1259
2194,1826
2195,4384
2196,228
2197,740
2198,3565
2199,4983
2200,1103
2201,2646
2202,4796
2203,680
2204,796
2205,3250
2206,4383
2207,3771
2208,4756
2209,49
2210,1206
2211,1838
2212,4547
2213,2823
2214,2348
2215,4298
2216,1423
2217,3038
2218,2245
2219,4241
2220,4586
2221,1307
2222,409
2223,445
2224,4629
2225,4792
2226,4149
2227,2392
2228,2383
2229,2228
2230,2727
2231,1309
2232,2569
2233,4926
2234,609
2235,1400
2236,958
2237,2841
2238,3351
2239,4078
2240,4701
2241,3848
2242,2160
2243,1446
2244,2070
2245,826
2246,2622
2247,3823
2248,281
2249,4135
2250,1033
2251,360
2252,1968
2253,1636
2254,2420
2255,1079
2256,1053
2257,367
2258,4421
2259,1273
2260,614
2261,4558
2262,2764
2263,2116
2264,672
2265,1982
2266,2338
2267,4000
2268,2097
2269,2694
2270,4546
2271,4728
2272,1376
2273,3536
2274,2866
2275,197
2276,1548
2277,2473
2278,36
2279,2756
2280,824
2281,275
2282,1607
2283,4531
2284,4646
2285,2226
2286,3781
2287,4869
2288,731
2289,4750
2290,4347
2291,652
2292,2755
2293,57
2294,1044
2295,4518
2296,107
2297,1869
2298,920
2299,1973
2300,1164
2301,3265
2302,3026
2303,2344
2304,1461
2305,4451
2306,2199
2307,2752
2308,2746
2309,1267
2310,763
2311,513
2312,4708
2313,3626
2314,259
2315,3308
2316,809
2317,711
2318,4068
2319,4466
2320,3922
2321,1916
2322,1921
2323,180
2324,1359
2325,4487
2326,1956
2327,1238
2328,1537
2329,2548
2330,3517
2331,3506
2332,1232
2333,3564
2334,168
2335,1724
2336,2715
2337,4436
2338,627
2339,4589
2340,2351
2341,4147
2342,4878
2343,4253
2344,4873
2345,4238
2346,639
2347,3208
2348,2295
2349,4674
2350,3760
2351,1597
2352,485
2353,670
2354,2439
2355,4277
2356,2413
2357,4137
2358,1315
2359,591
2360,122
2361,2850
2362,2223
2363,3840
2364,663
2365,1327
2366,2906
2367,528
2368,4014
2369,3025
2370,1538
2371,4457
2372,1308
2373,520
2374,3917
2375,4660
2376,1852
2377,1295
2378,3465
2379,2031
2380,797
2381,2207
2382,2161
2383,1046
2384,1965
2385,2952
2386,291
2387,905
2388,3540
2389,2214
2390,4705
2391,4650
2392,4985
2393,2312
2394,480
2395,2938
2396,2449
2397,1333
2398,3310
2399,3990
2400,77
2401,4044
2402,1279
2403,2786
2404,4450
2405,1977
2406,4055
2407,1668
2408,3721
2409,4860
2410,1334
2411,1794
2412,3162
2413,4837
2414,3403
2415,2061
2416,4029
2417,1263
2418,2765
2419,1507
2420,856
2421,3966
2422,381
2423,951
2424,4319
2425,761
2426,2301
2427,4326
2428,3420
2429,2030
2430,3631
2431,2154
2432,4656
2433,3806
2434,1476
2435,4779
2436,1354
2437,4719
2438,3783
2439,4299
2440,2822
2441,2233
2442,4151
2443,4015
2444,2761
2445,365
2446,2525
2447,1080
2448,4762
2449,1086
2450,1366
2451,1631
2452,2488
2453,3279
2454,2667
2455,4392
2456,2489
2457,4261
2458,4654
2459,2467
2460,2082
2461,2491
2462,4932
2463,702
2464,1017
2465,3277
2466,1463
2467,379
2468,1893
2469,3970
2470,2448
2471,1138
2472,2516
2473,4513
2474,443
2475,421
2476,3362
2477,3891
2478,1306
2479,690
2480,2110
2481,3261
2482,4363
2483,4391
2484,867
2485,3348
2486,3793
2487,4729
2488,3589
2489,1859
2490,3813
2491,2643
2492,1374
2493,4692
2494,4047
2495,665
2496,4902
2497,2558
2498,2757
2499,4504
2500,2606
2501,3770
2502,1912
2503,2597
2504,2331
2505,3842
2506,1083
2507,3280
2508,3749
2509,2471
2510,3228
2511,177
2512,890
2513,988
2514,1625
2515,179
2516,2247
2517,1187
2518,1294
2519,2409
2520,522
2521,3024
2522,329
2523,2962
2524,3923
2525,1062
2526,3230
2527,647
2528,1431
2529,1913
2530,4173
2531,4243
2532,368
2533,1500
2534,557
2535,3893
2536,3702
2537,755
2538,404
2539,4844
2540,87
2541,3159
2542,415
2543,3056
2544,300
2545,4782
2546,3339
2547,3284
2548,1974
2549,4639
2550,2895
2551,2142
2552,2427
2553,2115
2554,350
2555,1585
2556,3255
2557,3295
2558,4663
2559,844
2560,469
2561,1310
2562,1758
2563,3686
2564,4614
2565,1959
2566,4474
2567,4587
2568,2912
2569,3515
2570,662
2571,4192
2572,2628
2573,319
2574,1695
2575,1763
2576,518
2577,3048
2578,140
2579,4187
2580,4625
2581,1274
2582,3166
2583,3232
2584,3838
2585,3920
2586,1892
2587,393
2588,924
