227,NULL,1612
228,NULL,2490
229,NULL,2385
230,NULL,1637
231,NULL,190
232,NULL,109
233,NULL,181
234,2177,NULL
235,4579,NULL
236,1735,NULL
237,4819,NULL
238,NULL,2960
239,NULL,2118
240,NULL,13
241,NULL,2024
242,3699,NULL
243,NULL,483
244,1749,NULL
245,NULL,1987
246,NULL,1014
247,NULL,1023
248,NULL,1816
249,2671,NULL
250,532,NULL
251,587,NULL
252,NULL,611
253,2780,NULL
254,703,NULL
255,NULL,213
256,NULL,563
257,NULL,1580
258,NULL,642
259,NULL,510
260,NULL,2651
261,282,NULL
262,NULL,464
263,2834,NULL
264,NULL,372
265,3403,NULL
266,316,NULL
267,NULL,1424
268,NULL,2820
269,3019,NULL
270,NULL,950
271,2522,NULL
272,NULL,1985
273,69,NULL
274,4471,NULL
275,4104,NULL
276,1757,NULL
277,NULL,2095
278,4508,NULL
279,NULL,564
280,1788,NULL
281,4485,NULL
282,NULL,57
283,136,NULL
284,NULL,1191
285,4472,NULL
286,NULL,2937
287,2293,NULL
288,3407,NULL
289,NULL,2453
290,2333,NULL
291,2463,NULL
292,NULL,2745
293,2844,NULL
294,NULL,1282
295,818,NULL
296,3650,NULL
297,4072,NULL
298,2471,NULL
299,225,NULL
300,NULL,911
301,NULL,2334
302,2125,NULL
303,NULL,111
304,2304,NULL
305,NULL,1567
306,NULL,612
307,NULL,2662
308,3155,NULL
309,NULL,836
310,2400,NULL
311,NULL,2270
312,3143,NULL
313,3277,NULL
314,NULL,2973
315,697,NULL
316,NULL,1331
317,NULL,1841
318,3676,NULL
319,118,NULL
320,NULL,2633
321,1678,NULL
322,2433,NULL
323,4349,NULL
324,291,NULL
325,NULL,1265
326,NULL,290
327,NULL,2174
328,4328,NULL
329,1675,NULL
330,3837,NULL
331,NULL,231
332,4196,NULL
333,4225,NULL
334,NULL,2581
335,NULL,1223
336,3286,NULL
337,NULL,1895
338,NULL,2114
339,1074,NULL
340,NULL,757
341,NULL,1552
342,2597,NULL
343,3553,NULL
344,NULL,2626
345,NULL,1541
346,614,NULL
347,NULL,1682
348,3061,NULL
349,NULL,1334
350,NULL,2447
351,3597,NULL
352,4098,NULL
353,NULL,2283
354,2414,NULL
355,2182,NULL
356,NULL,186
357,NULL,91
358,NULL,14
359,NULL,1964
360,2165,NULL
361,NULL,380
362,4616,NULL
363,2337,NULL
364,4703,NULL
365,NULL,81
366,2990,NULL
367,NULL,1026
368,NULL,1318
369,NULL,977
370,NULL,2290
371,4756,NULL
372,NULL,2596
373,970,NULL
374,NULL,354
375,548,NULL
376,1124,NULL
377,NULL,1840
378,NULL,343
379,NULL,21
380,NULL,671
381,NULL,1898
382,NULL,1405
383,NULL,999
384,1560,NULL
385,NULL,1597
386,NULL,2009
387,947,NULL
388,3536,NULL
389,NULL,256
390,NULL,695
391,3892,NULL
392,2190,NULL
393,NULL,700
394,NULL,2835
395,14,NULL
396,NULL,505
397,NULL,1226
398,NULL,30
399,1622,NULL
400,NULL,176
401,1021,NULL
402,2368,NULL
403,2273,NULL
404,NULL,1462
405,NULL,1267
406,734,NULL
407,3123,NULL
408,3309,NULL
409,3020,NULL
410,3603,NULL
411,1603,NULL
412,3628,NULL
413,NULL,2706
414,NULL,2272
415,276,NULL
416,3331,NULL
417,NULL,2995
418,NULL,1403
419,NULL,1952
420,4632,NULL
421,NULL,784
422,NULL,2285
423,NULL,958
424,NULL,1139
425,NULL,69
426,3616,NULL
427,847,NULL
428,NULL,1390
429,NULL,1035
430,3225,NULL
431,NULL,1038
432,1244,NULL
433,NULL,52
434,NULL,2650
435,NULL,1185
436,2663,NULL
437,NULL,1631
438,NULL,2278
439,726,NULL
440,NULL,2094
441,4515,NULL
442,3120,NULL
443,NULL,2681
444,NULL,512
445,NULL,728
446,2992,NULL
447,3448,NULL
448,NULL,2061
449,NULL,238
450,1672,NULL
451,NULL,2945
452,NULL,1896
453,2328,NULL
454,4930,NULL
455,NULL,672
456,NULL,1563
457,NULL,1995
458,NULL,1208
459,NULL,2022
460,1189,NULL
461,3238,NULL
462,NULL,254
463,888,NULL
464,NULL,1240
465,2180,NULL
466,NULL,1891
467,781,NULL
468,NULL,448
469,1518,NULL
470,NULL,993
471,NULL,1194
472,NULL,1034
473,NULL,943
474,4503,NULL
475,1831,NULL
476,NULL,1188
477,4204,NULL
478,NULL,2676
479,NULL,2194
480,378,NULL
481,NULL,1399
482,NULL,70
483,2825,NULL
484,1274,NULL
485,NULL,1545
486,2417,NULL
487,573,NULL
488,NULL,115
489,NULL,207
490,NULL,1241
491,NULL,445
492,3253,NULL
493,4281,NULL
494,NULL,2585
495,2283,NULL
496,2396,NULL
497,NULL,685
498,2945,NULL
499,1295,NULL
500,NULL,1460
501,2873,NULL
502,NULL,2170
503,NULL,561
504,3338,NULL
505,NULL,2206
506,NULL,1492
507,NULL,1763
508,1797,NULL
509,1046,NULL
510,NULL,119
511,NULL,530
512,4036,NULL
513,4840,NULL
514,3883,NULL
515,NULL,2556
516,NULL,1114
517,211,NULL
518,NULL,42
519,4113,NULL
520,NULL,1927
521,NULL,2692
522,4447,NULL
523,3529,NULL
524,NULL,1016
525,4324,NULL
526,3525,NULL
527,NULL,1967
528,210,NULL
529,2045,NULL
530,4264,NULL
531,2710,NULL
532,NULL,102
533,3264,NULL
534,711,NULL
535,4053,NULL
536,NULL,498
537,NULL,2325
538,3412,NULL
539,867,NULL
540,1959,NULL
541,NULL,1561
542,2808,NULL
543,233,NULL
544,2948,NULL
545,NULL,166
546,3015,NULL
547,NULL,98
548,2777,NULL
549,1862,NULL
550,3629,NULL
551,NULL,1385
552,4307,NULL
553,3252,NULL
554,NULL,1357
555,3392,NULL
556,NULL,64
557,NULL,1288
558,2595,NULL
559,NULL,1748
560,NULL,2953
561,1528,NULL
562,NULL,1993
563,3124,NULL
564,NULL,1364
565,3425,NULL
566,2885,NULL
567,NULL,2164
568,NULL,1621
569,4027,NULL
570,3145,NULL
571,NULL,2078
572,1322,NULL
573,NULL,689
574,NULL,1818
575,1301,NULL
576,2447,NULL
577,3798,NULL
578,NULL,2915
579,NULL,2131
580,NULL,2730
581,NULL,569
582,NULL,471
583,NULL,2826
584,1341,NULL
585,3447,NULL
586,NULL,1009
587,NULL,1890
588,NULL,1956
589,NULL,1151
590,NULL,2857
591,NULL,1588
592,NULL,2641
593,NULL,2839
594,NULL,1100
595,1027,NULL
596,3809,NULL
597,NULL,537
598,2629,NULL
599,705,NULL
600,4252,NULL
601,NULL,750
602,2241,NULL
603,2442,NULL
604,NULL,1983
605,NULL,524
606,4560,NULL
607,NULL,2260
608,NULL,2900
609,NULL,1537
610,NULL,2613
611,NULL,987
612,2868,NULL
613,411,NULL
614,NULL,312
615,2588,NULL
616,1532,NULL
617,1464,NULL
618,NULL,2666
619,246,NULL
620,NULL,560
621,NULL,1915
622,3820,NULL
623,1102,NULL
624,1019,NULL
625,NULL,2811
626,NULL,2509
627,NULL,360
628,3797,NULL
629,4544,NULL
630,NULL,202
631,NULL,2762
632,1923,NULL
633,NULL,1350
634,NULL,2341
635,NULL,2837
636,2386,NULL
637,NULL,2449
638,NULL,1535
639,591,NULL
640,1211,NULL
641,2254,NULL
642,NULL,2037
643,3744,NULL
644,NULL,1734
645,NULL,1635
646,129,NULL
647,NULL,1332
648,176,NULL
649,NULL,2356
650,2412,NULL
651,NULL,1920
652,1811,NULL
653,2308,NULL
654,NULL,1409
655,NULL,2096
656,NULL,1093
657,4317,NULL
658,3595,NULL
659,NULL,151
660,NULL,2798
661,NULL,443
662,4501,NULL
663,NULL,2957
664,NULL,1941
665,NULL,2120
666,3955,NULL
667,NULL,1739
668,NULL,1673
669,NULL,591
670,NULL,776
671,NULL,280
672,NULL,320
673,NULL,2800
674,4848,NULL
675,4378,NULL
676,NULL,928
677,2286,NULL
678,4764,NULL
679,2660,NULL
680,NULL,709
681,NULL,1306
682,4822,NULL
683,NULL,2690
684,4361,NULL
685,NULL,1362
686,3150,NULL
687,NULL,1738
688,454,NULL
689,NULL,2217
690,NULL,2579
691,NULL,1319
692,NULL,1138
693,2895,NULL
694,4940,NULL
695,2602,NULL
696,NULL,1968
697,NULL,839
698,1591,NULL
699,NULL,2350
700,NULL,920
701,NULL,352
702,4797,NULL
703,2634,NULL
704,NULL,1793
705,2964,NULL
706,NULL,1615
707,634,NULL
708,NULL,2736
709,2130,NULL
710,NULL,449
711,NULL,1726
712,2482,NULL
713,3164,NULL
714,NULL,475
715,3064,NULL
716,NULL,2513
717,2341,NULL
718,NULL,479
719,NULL,2675
720,NULL,2670
721,3246,NULL
722,NULL,1752
723,NULL,777
724,NULL,31
725,4074,NULL
726,NULL,2132
727,NULL,2149
728,955,NULL
729,NULL,500
730,NULL,653
731,3223,NULL
732,2613,NULL
733,NULL,1466
734,1500,NULL
735,4397,NULL
736,2285,NULL
737,NULL,2378
738,NULL,1676
739,2274,NULL
740,NULL,1694
741,NULL,161
742,NULL,707
743,NULL,2863
744,NULL,2801
745,NULL,1751
746,NULL,1714
747,589,NULL
748,NULL,1598
749,NULL,2619
750,4411,NULL
751,3858,NULL
752,1098,NULL
753,NULL,2878
754,1895,NULL
755,NULL,2827
756,2576,NULL
757,1519,NULL
758,2769,NULL
759,1208,NULL
760,NULL,951
761,2421,NULL
762,1327,NULL
763,NULL,2657
764,1865,NULL
765,2551,NULL
766,599,NULL
767,1072,NULL
768,NULL,2844
769,NULL,2128
770,881,NULL
771,2168,NULL
772,NULL,491
773,NULL,1940
774,46,NULL
775,NULL,2848
776,561,NULL
777,3587,NULL
778,4121,NULL
779,NULL,2008
780,1778,NULL
781,NULL,1159
782,4173,NULL
783,NULL,1871
784,NULL,1231
785,NULL,2154
786,NULL,1559
787,3649,NULL
788,NULL,904
789,2240,NULL
790,714,NULL
791,3997,NULL
792,NULL,2709
793,4415,NULL
794,4161,NULL
795,1521,NULL
796,826,NULL
797,NULL,1371
798,4163,NULL
799,NULL,45
800,4089,NULL
801,NULL,2834
802,3279,NULL
803,NULL,1494
804,1493,NULL
805,188,NULL
806,NULL,929
807,3774,NULL
808,111,NULL
809,1643,NULL
810,NULL,2486
811,NULL,2942
812,NULL,1339
813,1993,NULL
814,2041,NULL
815,NULL,533
816,NULL,2866
817,NULL,227
818,NULL,80
819,1809,NULL
820,NULL,425
821,NULL,678
822,NULL,661
823,NULL,1147
824,NULL,1550
825,1991,NULL
826,NULL,2635
827,NULL,1250
828,651,NULL
829,NULL,807
830,2789,NULL
831,NULL,2713
832,2383,NULL
833,NULL,2344
834,1539,NULL
835,NULL,163
836,NULL,2683
837,848,NULL
838,NULL,466
839,496,NULL
840,428,NULL
841,NULL,1510
842,4381,NULL
843,NULL,2195
844,232,NULL
845,2767,NULL
846,NULL,2191
847,NULL,542
848,NULL,2744
849,2803,NULL
850,NULL,1970
851,4869,NULL
852,NULL,355
853,4177,NULL
854,NULL,1
855,3499,NULL
856,2055,NULL
857,NULL,809
858,1130,NULL
859,NULL,2634
860,2303,NULL
861,4693,NULL
862,NULL,632
863,4060,NULL
864,2322,NULL
865,NULL,667
866,1890,NULL
867,NULL,2247
868,NULL,2772
869,2901,NULL
870,2065,NULL
871,4629,NULL
872,NULL,2172
873,NULL,2922
874,NULL,1512
875,NULL,2275
876,1033,NULL
877,NULL,333
878,NULL,585
879,NULL,2719
880,2143,NULL
881,NULL,1539
882,NULL,2862
883,3941,NULL
884,NULL,1064
885,633,NULL
886,NULL,2331
887,3261,NULL
888,4357,NULL
889,NULL,2620
890,NULL,1025
891,3298,NULL
892,991,NULL
893,NULL,2355
894,NULL,2884
895,NULL,651
896,1477,NULL
897,1980,NULL
898,NULL,2375
899,2340,NULL
900,NULL,206
901,NULL,1392
902,2011,NULL
903,NULL,2268
904,2727,NULL
905,1946,NULL
906,NULL,341
907,2309,NULL
908,NULL,583
909,3235,NULL
910,NULL,1017
911,698,NULL
912,2570,NULL
913,2464,NULL
914,150,NULL
915,NULL,2448
916,4394,NULL
917,4591,NULL
918,2875,NULL
919,4583,NULL
920,NULL,1630
921,NULL,2962
922,NULL,2373
923,1581,NULL
924,4581,NULL
925,NULL,1363
926,1668,NULL
927,NULL,1220
928,NULL,1061
929,NULL,2980
930,NULL,1617
931,3972,NULL
932,NULL,1434
933,NULL,1813
934,NULL,1874
935,NULL,1325
936,NULL,2252
937,1369,NULL
938,3917,NULL
939,NULL,274
940,1122,NULL
941,322,NULL
942,2863,NULL
943,NULL,2703
944,2112,NULL
945,NULL,1118
946,3333,NULL
947,1782,NULL
948,2820,NULL
949,2307,NULL
950,4040,NULL
951,2975,NULL
952,NULL,2564
953,NULL,2027
954,3918,NULL
955,NULL,1950
956,NULL,53
957,3051,NULL
958,3075,NULL
959,440,NULL
960,1402,NULL
961,NULL,1413
962,4371,NULL
963,NULL,2089
964,3478,NULL
965,2829,NULL
966,NULL,2593
967,2943,NULL
968,NULL,2769
969,NULL,239
970,4167,NULL
971,3149,NULL
972,3805,NULL
973,621,NULL
974,NULL,634
975,NULL,2339
976,NULL,909
977,NULL,2669
978,4080,NULL
979,NULL,279
980,542,NULL
981,NULL,2353
982,3922,NULL
983,4129,NULL
984,NULL,998
985,117,NULL
986,2733,NULL
987,2078,NULL
988,1852,NULL
989,NULL,2010
990,3919,NULL
991,NULL,1701
992,4032,NULL
993,2085,NULL
994,29,NULL
995,NULL,866
996,NULL,2941
997,NULL,1378
998,2507,NULL
999,4130,NULL
1000,3867,NULL
1001,NULL,637
1002,NULL,1548
1003,3736,NULL
1004,2977,NULL
1005,2234,NULL
1006,3465,NULL
1007,1097,NULL
1008,2446,NULL
1009,1912,NULL
1010,NULL,1969
1011,2178,NULL
1012,3268,NULL
1013,2670,NULL
1014,NULL,2494
1015,1284,NULL
1016,NULL,32
1017,1686,NULL
1018,NULL,2716
1019,NULL,575
1020,631,NULL
1021,NULL,1433
1022,1844,NULL
1023,3140,NULL
1024,NULL,2984
1025,1232,NULL
1026,4069,NULL
1027,NULL,2065
1028,883,NULL
1029,NULL,2177
1030,2652,NULL
1031,NULL,406
1032,4266,NULL
1033,3291,NULL
1034,NULL,2192
1035,NULL,2437
1036,2564,NULL
1037,4286,NULL
1038,4687,NULL
1039,2893,NULL
1040,3177,NULL
1041,3217,NULL
1042,NULL,898
1043,NULL,1862
1044,NULL,1833
1045,NULL,1043
1046,NULL,2590
1047,3870,NULL
1048,NULL,1606
1049,4247,NULL
1050,4609,NULL
1051,NULL,2465
1052,2265,NULL
1053,NULL,2894
1054,NULL,83
1055,NULL,955
1056,NULL,2753
1057,520,NULL
1058,2924,NULL
1059,2521,NULL
1060,NULL,1527
1061,3152,NULL
1062,2938,NULL
1063,2321,NULL
1064,357,NULL
1065,3432,NULL
1066,NULL,576
1067,NULL,1019
1068,NULL,658
1069,78,NULL
1070,NULL,1584
1071,NULL,2171
1072,NULL,2524
1073,NULL,1213
1074,NULL,27
1075,1719,NULL
1076,3126,NULL
1077,NULL,2452
1078,1558,NULL
1079,NULL,1640
1080,790,NULL
1081,NULL,1653
1082,NULL,1416
1083,3783,NULL
1084,NULL,473
1085,NULL,250
1086,2261,NULL
1087,NULL,724
1088,264,NULL
1089,2485,NULL
1090,3241,NULL
1091,4462,NULL
1092,1810,NULL
1093,458,NULL
1094,710,NULL
1095,557,NULL
1096,NULL,1377
1097,NULL,1412
1098,367,NULL
1099,483,NULL
1100,941,NULL
1101,712,NULL
1102,3492,NULL
1103,NULL,2004
1104,3544,NULL
1105,NULL,381
1106,NULL,846
1107,2974,NULL
1108,979,NULL
1109,1012,NULL
1110,4118,NULL
1111,NULL,2296
1112,3488,NULL
1113,1685,NULL
1114,3642,NULL
1115,NULL,332
1116,434,NULL
1117,NULL,2575
1118,NULL,2698
1119,NULL,1186
1120,NULL,2200
1121,2038,NULL
1122,1814,NULL
1123,NULL,2979
1124,NULL,230
1125,NULL,781
1126,4200,NULL
1127,NULL,2578
1128,NULL,2701
1129,NULL,1067
1130,2419,NULL
1131,903,NULL
1132,NULL,2251
1133,2232,NULL
1134,NULL,1276
1135,NULL,1873
1136,NULL,141
1137,986,NULL
1138,NULL,172
1139,3626,NULL
1140,NULL,1658
1141,3688,NULL
1142,4920,NULL
1143,3567,NULL
1144,1630,NULL
1145,4139,NULL
1146,450,NULL
1147,NULL,1365
1148,4112,NULL
1149,1473,NULL
1150,NULL,120
1151,NULL,2163
1152,4767,NULL
1153,NULL,252
1154,NULL,2142
1155,NULL,1201
1156,485,NULL
1157,1290,NULL
1158,1162,NULL
1159,4650,NULL
1160,NULL,2015
1161,954,NULL
1162,4891,NULL
1163,NULL,1299
1164,1640,NULL
1165,NULL,182
1166,NULL,1878
1167,NULL,2152
1168,NULL,1718
1169,2725,NULL
1170,NULL,2819
1171,2871,NULL
1172,NULL,1012
1173,25,NULL
1174,1531,NULL
1175,NULL,236
1176,NULL,1388
1177,NULL,168
1178,NULL,774
1179,NULL,1415
1180,NULL,2664
1181,1673,NULL
1182,NULL,945
1183,303,NULL
1184,3330,NULL
1185,NULL,827
1186,NULL,1549
1187,NULL,680
1188,4218,NULL
1189,1656,NULL
1190,NULL,1692
1191,NULL,1386
1192,4465,NULL
1193,NULL,2416
1194,1815,NULL
1195,3044,NULL
1196,NULL,1965
1197,NULL,1774
1198,4802,NULL
1199,486,NULL
1200,2672,NULL
1201,787,NULL
1202,3581,NULL
1203,NULL,383
1204,NULL,2291
1205,4612,NULL
1206,NULL,2351
1207,NULL,382
1208,2146,NULL
1209,1647,NULL
1210,2657,NULL
1211,1115,NULL
1212,4759,NULL
1213,NULL,635
1214,1350,NULL
1215,NULL,255
1216,NULL,2743
1217,3827,NULL
1218,1203,NULL
1219,NULL,1855
1220,NULL,2335
1221,2316,NULL
1222,4298,NULL
1223,3204,NULL
1224,NULL,1345
1225,2022,NULL
1226,4306,NULL
1227,2385,NULL
1228,NULL,485
1229,1755,NULL
1230,NULL,140
1231,NULL,345
1232,1887,NULL
1233,NULL,2765
1234,NULL,1423
1235,4329,NULL
1236,NULL,1498
1237,679,NULL
1238,3718,NULL
1239,3027,NULL
1240,NULL,1045
1241,1315,NULL
1242,3299,NULL
1243,4398,NULL
1244,4740,NULL
1245,NULL,1807
1246,632,NULL
1247,1848,NULL
1248,3034,NULL
1249,NULL,245
1250,NULL,2594
1251,NULL,2476
1252,4496,NULL
1253,NULL,427
1254,NULL,1795
1255,4562,NULL
1256,424,NULL
1257,NULL,1360
1258,4663,NULL
1259,3764,NULL
1260,1929,NULL
1261,NULL,540
1262,135,NULL
1263,NULL,51
1264,NULL,1040
1265,41,NULL
1266,NULL,2340
1267,NULL,2829
1268,4475,NULL
1269,NULL,812
1270,4639,NULL
1271,2894,NULL
1272,NULL,2411
1273,438,NULL
1274,NULL,1789
1275,NULL,2504
1276,3671,NULL
1277,3708,NULL
1278,3696,NULL
1279,1933,NULL
1280,NULL,723
1281,NULL,840
1282,1001,NULL
1283,1898,NULL
1284,3880,NULL
1285,NULL,2592
1286,NULL,2739
1287,4694,NULL
1288,3991,NULL
1289,NULL,1605
1290,4942,NULL
1291,NULL,433
1292,NULL,1665
1293,NULL,2239
1294,2942,NULL
1295,4950,NULL
1296,3730,NULL
1297,3517,NULL
1298,4967,NULL
1299,4257,NULL
1300,NULL,463
1301,NULL,1502
1302,NULL,610
1303,NULL,2627
1304,4293,NULL
1305,1403,NULL
1306,3876,NULL
1307,NULL,2362
1308,275,NULL
1309,3193,NULL
1310,NULL,1657
1311,NULL,158
1312,2603,NULL
1313,NULL,2408
1314,NULL,1770
1315,NULL,2673
1316,NULL,2889
1317,NULL,2001
1318,NULL,972
1319,NULL,2584
1320,NULL,2561
1321,NULL,1150
1322,NULL,412
1323,NULL,374
1324,NULL,856
1325,NULL,916
1326,4680,NULL
1327,2238,NULL
1328,329,NULL
1329,NULL,1745
1330,1793,NULL
1331,4010,NULL
1332,NULL,1238
1333,3545,NULL
1334,NULL,797
1335,NULL,937
1336,3050,NULL
1337,NULL,301
1338,1546,NULL
1339,NULL,883
1340,NULL,1546
1341,1136,NULL
1342,966,NULL
1343,2528,NULL
1344,2714,NULL
1345,2676,NULL
1346,NULL,218
1347,NULL,288
1348,761,NULL
1349,NULL,387
1350,NULL,2483
1351,NULL,187
1352,2524,NULL
1353,3011,NULL
1354,NULL,386
1355,675,NULL
1356,NULL,964
1357,1990,NULL
1358,2539,NULL
1359,2391,NULL
1360,NULL,1446
1361,4128,NULL
1362,2043,NULL
1363,3121,NULL
1364,2752,NULL
1365,4872,NULL
1366,2415,NULL
1367,NULL,2088
1368,3506,NULL
1369,2420,NULL
1370,NULL,2357
1371,4147,NULL
1372,NULL,1511
1373,NULL,2933
1374,500,NULL
1375,NULL,2135
1376,NULL,2760
1377,4026,NULL
1378,NULL,520
1379,914,NULL
1380,4954,NULL
1381,NULL,1875
1382,1653,NULL
1383,4497,NULL
1384,NULL,934
1385,NULL,1728
1386,617,NULL
1387,NULL,619
1388,NULL,2964
1389,2222,NULL
1390,NULL,306
1391,NULL,2545
1392,2218,NULL
1393,NULL,872
1394,NULL,2438
1395,NULL,2904
1396,NULL,1743
1397,NULL,975
1398,2016,NULL
1399,NULL,2388
1400,512,NULL
1401,NULL,2624
1402,2567,NULL
1403,3168,NULL
1404,2828,NULL
1405,4873,NULL
1406,NULL,1437
1407,3890,NULL
1408,585,NULL
1409,4124,NULL
1410,NULL,1421
1411,3579,NULL
1412,3220,NULL
1413,665,NULL
1414,4273,NULL
1415,NULL,843
1416,NULL,2500
1417,NULL,2468
1418,3802,NULL
1419,3974,NULL
1420,NULL,461
1421,482,NULL
1422,1154,NULL
1423,NULL,22
1424,NULL,1041
1425,NULL,2286
1426,4148,NULL
1427,NULL,2847
1428,3719,NULL
1429,NULL,2763
1430,1377,NULL
1431,NULL,261
1432,NULL,492
1433,4166,NULL
1434,691,NULL
1435,NULL,2880
1436,2007,NULL
1437,2346,NULL
1438,NULL,346
1439,4067,NULL
1440,NULL,749
1441,405,NULL
1442,NULL,430
1443,NULL,1463
1444,2930,NULL
1445,NULL,1215
1446,792,NULL
1447,1020,NULL
1448,2573,NULL
1449,NULL,371
1450,3031,NULL
1451,NULL,1754
1452,NULL,2815
1453,NULL,2538
1454,1109,NULL
1455,2397,NULL
1456,NULL,353
1457,846,NULL
1458,2124,NULL
1459,NULL,319
1460,NULL,1216
1461,NULL,2511
1462,641,NULL
1463,NULL,595
1464,66,NULL
1465,2927,NULL
1466,1572,NULL
1467,861,NULL
1468,NULL,2875
1469,NULL,2551
1470,635,NULL
1471,2503,NULL
1472,785,NULL
1473,2325,NULL
1474,2566,NULL
1475,3929,NULL
1476,3647,NULL
1477,NULL,568
1478,3761,NULL
1479,NULL,1141
1480,2172,NULL
1481,2969,NULL
1482,2408,NULL
1483,371,NULL
1484,NULL,1690
1485,NULL,2204
1486,3885,NULL
1487,3101,NULL
1488,NULL,2404
1489,2384,NULL
1490,4409,NULL
1491,1084,NULL
1492,NULL,677
1493,NULL,2231
1494,NULL,1370
1495,2605,NULL
1496,4989,NULL
1497,NULL,703
1498,NULL,2059
1499,4476,NULL
1500,499,NULL
1501,4574,NULL
1502,NULL,1876
1503,2005,NULL
1504,4292,NULL
1505,NULL,395
1506,NULL,132
1507,4214,NULL
1508,764,NULL
1509,NULL,2484
1510,NULL,1847
1511,NULL,2897
1512,873,NULL
1513,1958,NULL
1514,NULL,1447
1515,NULL,936
1516,NULL,799
1517,NULL,927
1518,510,NULL
1519,NULL,2733
1520,NULL,2205
1521,3228,NULL
1522,NULL,794
1523,NULL,1338
1524,4347,NULL
1525,NULL,851
1526,2912,NULL
1527,3868,NULL
1528,4127,NULL
1529,1619,NULL
1530,NULL,289
1531,1158,NULL
1532,321,NULL
1533,2179,NULL
1534,2118,NULL
1535,NULL,679
1536,4284,NULL
1537,NULL,655
1538,1465,NULL
1539,NULL,1501
1540,2958,NULL
